2021-08-23 12:12:49,957 - INFO  - [main:MetadataDrivers@105] - BookKeeper metadata driver manager initialized
2021-08-23 12:12:50,656 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,657 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14185 as localhost:1234
2021-08-23 12:12:50,658 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,659 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13184 as localhost:1234
2021-08-23 12:12:50,659 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,660 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14184 as localhost:1234
2021-08-23 12:12:50,660 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,660 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13181 as localhost:1234
2021-08-23 12:12:50,661 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13181, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,663 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14183 as localhost:1234
2021-08-23 12:12:50,663 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,664 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13182 as localhost:1234
2021-08-23 12:12:50,665 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,665 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14182 as localhost:1234
2021-08-23 12:12:50,665 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14182, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,697 - INFO  - [main:ListBookiesCommand@112] - All Bookies :
2021-08-23 12:12:50,698 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13187 as localhost:1234
2021-08-23 12:12:50,698 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13187, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,698 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14189 as localhost:1234
2021-08-23 12:12:50,699 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14189, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,700 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13188 as localhost:1234
2021-08-23 12:12:50,701 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13188, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,702 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14188 as localhost:1234
2021-08-23 12:12:50,702 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14188, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,703 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13185 as localhost:1234
2021-08-23 12:12:50,703 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,703 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14187 as localhost:1234
2021-08-23 12:12:50,704 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14187, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,704 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13186 as localhost:1234
2021-08-23 12:12:50,705 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13186, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,705 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14186 as localhost:1234
2021-08-23 12:12:50,706 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14186, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,706 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved unknown4190 as localhost:1234
2021-08-23 12:12:50,707 - INFO  - [main:ListBookiesCommand@124] - BookieID:unknown4190, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,708 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved unknown3190 as localhost:1234
2021-08-23 12:12:50,708 - INFO  - [main:ListBookiesCommand@124] - BookieID:unknown3190, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,709 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13189 as localhost:1234
2021-08-23 12:12:50,709 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13189, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,710 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14181 as localhost:1234
2021-08-23 12:12:50,710 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14181, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,711 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13183 as localhost:1234
2021-08-23 12:12:50,711 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13183, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,711 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14185 as localhost:1234
2021-08-23 12:12:50,711 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14185, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,712 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13184 as localhost:1234
2021-08-23 12:12:50,712 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,712 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.14184 as localhost:1234
2021-08-23 12:12:50,712 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.14184, IP:127.0.0.1, Port:1234, Hostname:localhost
2021-08-23 12:12:50,713 - INFO  - [main:DefaultBookieAddressResolver@52] - Resolved 127.0.0.13181 as localhost:1234
2021-08-23 12:12:50,713 - INFO  - [main:ListBookiesCommand@124] - BookieID:127.0.0.13181, IP:127.0.0.1, Port:1234, Hostname:localhost
